Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON YIELD (Kg per ha)
217,1968,12,Uttar Pradesh,Mirzpur,120.4,724.25,44.7,1899.33,0.1,0,3.4,5970.59,0,0
217,1969,12,Uttar Pradesh,Mirzpur,134.1,741.24,56.2,800.71,0.1,0,4.3,4534.88,0,0
217,1970,12,Uttar Pradesh,Mirzpur,129.7,784.12,63.9,751.17,0.1,0,4.6,3869.57,0,0
217,1971,12,Uttar Pradesh,Mirzpur,151.3,844.02,69.5,848.92,0.1,1000,4.9,2938.78,0,0
217,1972,12,Uttar Pradesh,Mirzpur,123.6,570.39,57.9,550.95,0.1,1000,4.6,4152.17,0,0
217,1973,12,Uttar Pradesh,Mirzpur,127.1,749.8,59.4,762.63,0.1,1000,5.1,2705.88,0,0
217,1974,12,Uttar Pradesh,Mirzpur,138.2,586.83,68.8,515.99,0.1,1000,4.4,2977.27,0,0
217,1975,12,Uttar Pradesh,Mirzpur,137.2,830.9,72.7,826.69,0.1,1000,4.4,2977.27,0,0
217,1976,12,Uttar Pradesh,Mirzpur,138.9,846.65,69.9,872.68,0.1,1000,4,4350,0,0
217,1977,12,Uttar Pradesh,Mirzpur,142.4,1049.16,88.7,1096.96,1.3,769.23,5.1,3745.1,0,0
217,1978,12,Uttar Pradesh,Mirzpur,156.4,845.27,98.2,1078.41,1.4,571.43,5.3,2547.17,0,0
217,1979,12,Uttar Pradesh,Mirzpur,132.4,188.07,84.7,335.3,1.6,375,3.9,2487.18,0,0
217,1980,12,Uttar Pradesh,Mirzpur,129,872.87,102.8,1045.72,2.1,666.67,3.1,3838.71,0,0
217,1981,12,Uttar Pradesh,Mirzpur,161.7,1004.95,108.9,707.07,1.9,684.21,3.7,3513.51,0,0
217,1982,12,Uttar Pradesh,Mirzpur,151.7,784.44,109.9,1226.57,1.8,611.11,4.9,3122.45,0,0
217,1983,12,Uttar Pradesh,Mirzpur,137.1,967.91,122.5,1400,1.7,647.06,6.8,6852.94,0,0
217,1984,12,Uttar Pradesh,Mirzpur,149.2,888.07,122.6,1200.65,2.9,482.76,4.4,3363.64,0,0
217,1985,12,Uttar Pradesh,Mirzpur,155.4,1214.93,126,1124.6,1.9,842.11,4,5325,0,0
217,1986,12,Uttar Pradesh,Mirzpur,165.8,968.64,122.4,1060.46,1.8,888.89,4.5,7400,0,0
217,1987,12,Uttar Pradesh,Mirzpur,152.7,963.33,134.5,1278.07,1.8,666.67,4.4,6159.09,0,0
217,1988,12,Uttar Pradesh,Mirzpur,165.9,896.93,120.1,1054.12,2.3,956.52,5,5200,0,0
217,1989,12,Uttar Pradesh,Mirzpur,235.5,1220.38,182.7,1262.73,1.8,888.89,3.7,5594.59,0,0
217,1990,12,Uttar Pradesh,Mirzpur,162.88,1352.22,139.96,1200.7,1.82,741.76,4.15,5961.45,0,0
217,1991,12,Uttar Pradesh,Mirzpur,168.54,1099.5,135.72,1409.52,1.76,806.82,3.73,4780.16,0,0
217,1992,12,Uttar Pradesh,Mirzpur,151.89,1233,140.09,1405.24,1.71,1163.74,3.99,4235.59,0,0
217,1993,12,Uttar Pradesh,Mirzpur,159.27,1512.46,146.34,1734.39,0.05,1200,3.45,5692.75,0,0
217,1994,12,Uttar Pradesh,Mirzpur,174.81,1877.7,153.33,1917.56,2.07,826.09,3.29,4671.73,0,0
217,1995,12,Uttar Pradesh,Mirzpur,174.91,1417.3,159.87,1798.96,1.97,776.65,3.12,5192.31,0,0
217,1996,12,Uttar Pradesh,Mirzpur,178.36,2174.48,163.53,1638.23,2.11,919.43,3.3,3857.58,0,0
217,1997,12,Uttar Pradesh,Mirzpur,180.58,1739.01,165.16,1501.45,1.81,806.63,3.33,4339.34,0,0
217,1998,12,Uttar Pradesh,Mirzpur,186.16,2030.89,167.46,1654.6,1.94,829.9,3.03,4132.01,0,0
217,1999,12,Uttar Pradesh,Mirzpur,193.06,2258,170.37,1879.38,2.24,1165.18,2.84,3123.24,0,0
217,2000,12,Uttar Pradesh,Mirzpur,193.26,1724.52,173.61,1715.57,2.39,1292.89,2.73,6967.03,0,0
217,2001,12,Uttar Pradesh,Mirzpur,200.08,2139.09,175.64,1839.16,2.52,837.3,2.81,5088.97,0,0
217,2002,12,Uttar Pradesh,Mirzpur,168.84,1666.25,171.24,1815.23,2.98,1812.08,2.13,6427.23,0,0
217,2003,12,Uttar Pradesh,Mirzpur,199.76,1990.04,180.94,1867.03,2.98,1046.98,2.31,4766.23,0,0
217,2004,12,Uttar Pradesh,Mirzpur,133.74,772.17,150.28,1301.9,5.93,1094.44,0.61,4311.48,0,0
217,2005,12,Uttar Pradesh,Mirzpur,135.63,1278.4,130.68,1454.32,3.17,1309.15,1.95,3528.21,0,0
217,2006,12,Uttar Pradesh,Mirzpur,146.67,1533.85,147.81,1798.8,3.22,1506.21,2.02,4326.73,0,0
217,2007,12,Uttar Pradesh,Mirzpur,127.99,1324.17,145.09,1783.38,3.16,1075.95,1.84,5728.26,0,0
217,2008,12,Uttar Pradesh,Mirzpur,147.9,1847.33,150.46,1758.67,2.62,1511.45,1.9,5257.89,0,0
217,2009,12,Uttar Pradesh,Mirzpur,100.12,1441.07,149.22,1946.92,2.66,1274.44,1.74,5091.95,0,0
217,2010,12,Uttar Pradesh,Mirzpur,116.45,1859.51,151.04,2103.42,2.58,1674.42,1.82,5346.15,0,0
217,2011,12,Uttar Pradesh,Mirzpur,125.91,2115.88,152,2253.62,2.69,2215.61,1.82,5571.43,0,0
217,2012,12,Uttar Pradesh,Mirzpur,124.5,2266.83,151.59,2448.51,3.09,1838.19,1.63,5417.18,0,0
217,2013,12,Uttar Pradesh,Mirzpur,111.94,2264.16,155.38,2473.29,2.54,1342.52,1.95,6369.23,0,0
217,2014,12,Uttar Pradesh,Mirzpur,110.56,2171.76,156.13,1872.48,0.44,1659.09,1.82,6560.44,0,0
217,2015,12,Uttar Pradesh,Mirzpur,126.61,1652.79,149.12,1701.18,0.64,765.63,1.86,6703.17,0,0
217,2016,12,Uttar Pradesh,Mirzpur,123.77,2628.42,154.54,2654.06,2.69,314.15,2,7266.68,0,0
217,2017,12,Uttar Pradesh,Mirzpur,123.58,2601.1,148.82,2732.25,2.66,2107.89,1.77,7924.48,0,0
218,1966,12,Uttar Pradesh,Jaunpur,91.1,227.22,34.7,1034.58,0,0,17.2,2877.91,0,0
218,1967,12,Uttar Pradesh,Jaunpur,94.9,668.07,37.3,836.46,0,0,16.9,3923.08,0,0
218,1968,12,Uttar Pradesh,Jaunpur,87.1,185.99,37.6,1648.94,0,0,17.1,3795.32,0,0
218,1969,12,Uttar Pradesh,Jaunpur,91.1,727.77,40.7,950.86,0,0,17.8,4095.51,0,0
218,1970,12,Uttar Pradesh,Jaunpur,87.5,672,51,1229.41,0,0,18.1,4071.82,0,0
218,1971,12,Uttar Pradesh,Jaunpur,102.2,510.76,53.1,1306.97,0,0,18.1,3552.49,0,0
218,1972,12,Uttar Pradesh,Jaunpur,90,661.11,72.3,1529.74,0,0,18.3,3579.23,0,0
218,1973,12,Uttar Pradesh,Jaunpur,88.7,718.15,82.5,961.21,0,0,18.3,3453.55,0,0
218,1974,12,Uttar Pradesh,Jaunpur,94.4,578.39,100.2,1062.87,0,0,18.9,3455.03,0,0
218,1975,12,Uttar Pradesh,Jaunpur,91.4,781.18,102.6,1505.85,0,0,18.9,3455.03,0,0
218,1976,12,Uttar Pradesh,Jaunpur,94.8,988.4,103.8,1661.85,0,0,19,3936.84,0,0
218,1977,12,Uttar Pradesh,Jaunpur,96.5,1044.56,106.8,1580.52,0,0,19.1,3497.38,0,0
218,1978,12,Uttar Pradesh,Jaunpur,97.1,1255.41,112.1,1867.98,0,0,18.8,3218.09,0,0
218,1979,12,Uttar Pradesh,Jaunpur,91.6,401.75,137.29,1450.21,0,0,19,3210.53,0,0
218,1980,12,Uttar Pradesh,Jaunpur,92.7,1188.78,140.2,1740.37,0,0,17,4035.29,0,0
218,1981,12,Uttar Pradesh,Jaunpur,111.1,1029.7,153.4,1911.34,0,0,18.7,5005.35,0,0
218,1982,12,Uttar Pradesh,Jaunpur,95.5,1124.61,152.13,1796.49,0,0,19.7,4233.5,0,0
218,1983,12,Uttar Pradesh,Jaunpur,117.6,1335.03,159.1,1930.86,0,0,19,4126.32,0,0
218,1984,12,Uttar Pradesh,Jaunpur,115.7,1168.54,162.5,1934.15,0,0,18.3,3923.5,0,0
218,1985,12,Uttar Pradesh,Jaunpur,120.6,1514.93,164,1917.07,0,0,17.2,4284.88,0,0
218,1986,12,Uttar Pradesh,Jaunpur,115.3,1175.2,167.8,1815.26,0,0,17.8,4084.27,0,0
218,1987,12,Uttar Pradesh,Jaunpur,109,1270.64,169.5,1881.42,0,0,17.1,4444.44,0,0
218,1988,12,Uttar Pradesh,Jaunpur,136.7,1548.65,181.6,2116.19,0,0,17.9,4256.98,0,0
218,1989,12,Uttar Pradesh,Jaunpur,123.5,1533.6,180.5,2120.78,0,0,16.3,4343.56,0,0
218,1990,12,Uttar Pradesh,Jaunpur,127.85,1771.14,179.43,2115.2,0.01,1000,16.47,4054.64,0,0
218,1991,12,Uttar Pradesh,Jaunpur,124.39,1963.58,180.11,2340.29,0.01,1000,16.67,4386.92,0,0
218,1992,12,Uttar Pradesh,Jaunpur,125.13,1748.74,179.36,2224.91,0.01,2000,16.67,4257.35,0,0
218,1993,12,Uttar Pradesh,Jaunpur,105.3,1929.25,177.35,2251.31,0.06,1000,16.14,4614.62,0,0
218,1994,12,Uttar Pradesh,Jaunpur,110.36,1922.62,180.96,2452.2,0.01,1000,16.21,4800.74,0,0
218,1995,12,Uttar Pradesh,Jaunpur,108.92,1840.71,168.94,2539.3,0.01,1000,13.75,4829.09,0,0
218,1996,12,Uttar Pradesh,Jaunpur,111.48,2280.95,171.22,2448.72,0,0,13.88,5422.91,0,0
218,1997,12,Uttar Pradesh,Jaunpur,123.12,2247.48,183.91,2351.48,0,0,14.94,5584.34,0,0
218,1998,12,Uttar Pradesh,Jaunpur,124.65,1857.44,187.33,2272.46,0,0,14.71,4146.16,0,0
218,1999,12,Uttar Pradesh,Jaunpur,126.08,2407.2,188.02,2354.38,0,0,14.73,4154.79,0,0
218,2000,12,Uttar Pradesh,Jaunpur,126.85,2050.45,185.69,2575.69,0,0,14.78,4984.44,0,0
218,2001,12,Uttar Pradesh,Jaunpur,129.9,2069.28,187.03,2420.68,0,0,14.41,5039.56,0,0
218,2002,12,Uttar Pradesh,Jaunpur,123.46,1971.41,188.18,2321.34,0,0,13.12,4715.7,0,0
218,2003,12,Uttar Pradesh,Jaunpur,129.57,2264.03,196.34,2358.61,0.01,0,12.76,3856.58,0,0
218,2004,12,Uttar Pradesh,Jaunpur,123.58,1095.97,193.36,2090.76,0,0,10.79,4265.99,0,0
218,2005,12,Uttar Pradesh,Jaunpur,140.59,1913.79,196.98,2383.95,0,0,9.93,4789.53,0,0
218,2006,12,Uttar Pradesh,Jaunpur,142.06,1845.84,197.17,2673.18,0,0,10.23,5887.59,0,0
218,2007,12,Uttar Pradesh,Jaunpur,142.37,1927.23,206.57,2650.82,0,0,9.98,5379.76,0,0
218,2008,12,Uttar Pradesh,Jaunpur,147.01,2154,207.9,2852.09,0,0,9.83,5354.02,0,0
218,2009,12,Uttar Pradesh,Jaunpur,140.84,1976,208.11,2719.62,0,0,9.68,5426.65,0,0
218,2010,12,Uttar Pradesh,Jaunpur,144.03,2087.13,209.95,2857.25,0,0,9.61,5586.89,0,0
218,2011,12,Uttar Pradesh,Jaunpur,145.19,2238.86,209.64,3187.75,0,0,9.58,5263.05,0,0
218,2012,12,Uttar Pradesh,Jaunpur,147.19,2336.91,210.45,3113.04,0,0,9.58,5584.55,0,0
218,2013,12,Uttar Pradesh,Jaunpur,149.52,2289.93,210.67,2862.01,0,0,11.31,5734.75,0.02,500
218,2014,12,Uttar Pradesh,Jaunpur,140.43,2413.94,209.45,1935.98,0,0,9.87,5726.44,0,0
218,2015,12,Uttar Pradesh,Jaunpur,143.9,1759.97,219.05,2660.99,0,0,8.31,5735.2,0,0
218,2016,12,Uttar Pradesh,Jaunpur,153.46,2342,206.88,3230,0,0,8.73,6312,0,0
218,2017,12,Uttar Pradesh,Jaunpur,157.28,2306,207.67,3540,0,0,9.52,6587.2,0,0
219,1966,12,Uttar Pradesh,Ghazipur,103.8,223.51,19.6,392.86,0.1,0,14,1557.14,0,0
219,1967,12,Uttar Pradesh,Ghazipur,94.8,466.24,23.7,835.44,0,0,12.6,3936.51,0,0
219,1968,12,Uttar Pradesh,Ghazipur,89.2,260.09,25.2,1567.46,0,0,13.5,6022.22,0,0
219,1969,12,Uttar Pradesh,Ghazipur,92.7,598.71,32,1440.63,0,0,15.3,4555.56,0,0
219,1970,12,Uttar Pradesh,Ghazipur,95.4,690.78,35.4,1110.17,0,0,15.6,3826.92,0,0
219,1971,12,Uttar Pradesh,Ghazipur,111.7,529.99,40.4,849.01,0.1,1000,27.1,2948.34,0,0
219,1972,12,Uttar Pradesh,Ghazipur,86.7,569.78,38.5,1085.71,0,0,15.5,4129.03,0,0
219,1973,12,Uttar Pradesh,Ghazipur,83.3,734.69,42.7,1081.97,0.1,1000,15,2700,0,0
219,1974,12,Uttar Pradesh,Ghazipur,92.9,665.23,69.5,774.1,0.2,500,15.3,2947.71,0,0
219,1975,12,Uttar Pradesh,Ghazipur,92,627.17,70.3,1439.54,0.2,500,15.3,2947.71,0,0
219,1976,12,Uttar Pradesh,Ghazipur,93.1,641.25,77.8,1487.15,0.2,500,15.5,4380.65,0,0
219,1977,12,Uttar Pradesh,Ghazipur,98.3,1074.26,90.6,1449.23,0.2,500,17.5,2777.14,0,0
219,1978,12,Uttar Pradesh,Ghazipur,106.5,984.04,99.4,1736.42,0.2,500,16.9,3485.21,0,0
219,1979,12,Uttar Pradesh,Ghazipur,107.2,166.04,108.2,1078.56,0.1,1000,15,3253.33,0,0
219,1980,12,Uttar Pradesh,Ghazipur,117,947.86,115.9,1540.98,0.1,1000,13.3,4090.23,0,0
219,1981,12,Uttar Pradesh,Ghazipur,130.9,747.9,115.8,1466.32,0.1,1000,16.2,3425.93,0,0
219,1982,12,Uttar Pradesh,Ghazipur,111.3,877.81,120.1,1729.39,0,0,18.5,3124.32,0,0
219,1983,12,Uttar Pradesh,Ghazipur,105.5,1050.24,126.2,1766.24,0.1,0,16.3,1895.71,0,0
219,1984,12,Uttar Pradesh,Ghazipur,121.1,1026.42,129.4,1748.84,0.2,500,15.5,3445.16,0,0
219,1985,12,Uttar Pradesh,Ghazipur,111.1,1426.64,125.8,1945.15,0.1,1000,14.6,3561.64,0,0
219,1986,12,Uttar Pradesh,Ghazipur,110.4,1288.95,137.2,1832.36,0.1,1000,14,3535.71,0,0
219,1987,12,Uttar Pradesh,Ghazipur,120,1166.67,134.8,1887.98,0.1,1000,14.3,2958.04,0,0
219,1988,12,Uttar Pradesh,Ghazipur,141,1711.35,136.6,2079.8,0.1,1000,14.7,3714.29,0,0
219,1989,12,Uttar Pradesh,Ghazipur,128.2,1638.07,141.8,1721.44,0.1,1000,13.9,4280.58,0,0
219,1990,12,Uttar Pradesh,Ghazipur,130.11,1831.53,145.89,2260.54,0.09,777.78,14.25,3431.58,0,0
219,1991,12,Uttar Pradesh,Ghazipur,119.59,2062.38,147.14,2508.63,0.08,750,15.76,4411.17,0,0
219,1992,12,Uttar Pradesh,Ghazipur,123.27,1867.77,146.07,2134.73,0.09,1111.11,15.9,3737.11,0,0
219,1993,12,Uttar Pradesh,Ghazipur,117.79,1886.49,146.55,2306.72,0.12,1083.33,15.1,4419.87,0,0
219,1994,12,Uttar Pradesh,Ghazipur,124.54,1975.03,149.56,2282.56,0.2,800,12.88,4293.48,0,0
219,1995,12,Uttar Pradesh,Ghazipur,124.29,1670.85,149.34,2210.26,0.06,833.33,14.13,3719.75,0,0
219,1996,12,Uttar Pradesh,Ghazipur,132.57,2076.19,153.06,2447.8,0.12,916.67,12.71,4158.14,0,0
219,1997,12,Uttar Pradesh,Ghazipur,134.84,2210.92,152.8,2170.03,0.11,909.09,11.81,3774.77,0,0
219,1998,12,Uttar Pradesh,Ghazipur,134.62,1975.34,156.09,2058.11,0.11,636.36,12.23,4328.7,0,0
219,1999,12,Uttar Pradesh,Ghazipur,136.53,2304.69,158.53,2270.8,0.12,833.33,11.97,4147.03,0,0
219,2000,12,Uttar Pradesh,Ghazipur,137.88,1898.97,159.28,2326.85,0.14,785.71,11.95,4219.25,0,0
219,2001,12,Uttar Pradesh,Ghazipur,156.35,2197.95,160.61,2253.97,0.09,888.89,9.75,4415.38,0,0
219,2002,12,Uttar Pradesh,Ghazipur,151.01,1979.14,164.07,1814.96,0.08,625,8.74,4058.35,0,0
219,2003,12,Uttar Pradesh,Ghazipur,155.6,2213.37,166.18,2267.78,0.07,714.29,8.2,3579.27,0,0
219,2004,12,Uttar Pradesh,Ghazipur,145.49,976.97,166.15,1813.84,0.09,777.78,8.05,3993.79,0,0
219,2005,12,Uttar Pradesh,Ghazipur,152.23,1926.62,168.01,2192.43,0.07,857.14,7.26,4643.25,0,0
219,2006,12,Uttar Pradesh,Ghazipur,152.05,1925.88,168.33,2421.67,0.03,666.67,7.32,5386.61,0,0
219,2007,12,Uttar Pradesh,Ghazipur,151.65,2161.23,169.66,2422.02,0.02,500,7.42,5095.69,0,0
219,2008,12,Uttar Pradesh,Ghazipur,151.78,2235.08,170.63,2657.8,0.06,666.67,7.3,3676.71,0,0
219,2009,12,Uttar Pradesh,Ghazipur,145.7,1855.25,172.76,2761.98,0.06,666.67,7.18,3565.46,0,0
219,2010,12,Uttar Pradesh,Ghazipur,149.9,2102,172.02,2701.26,0.06,1000,7.31,2963.06,0,0
219,2011,12,Uttar Pradesh,Ghazipur,148.84,2286.01,172.76,2810.6,0.06,833.33,7.29,4592.59,0,0
219,2012,12,Uttar Pradesh,Ghazipur,149.18,2336.91,174.61,2873.49,0,0,7.63,4613.37,0,0
219,2013,12,Uttar Pradesh,Ghazipur,148.9,2135.93,174.04,2625.83,0.04,1000,7.38,4859.08,0,0
219,2014,12,Uttar Pradesh,Ghazipur,136.67,2153.07,175.21,1765.77,0.12,833.33,7.24,5470.99,0,0
219,2015,12,Uttar Pradesh,Ghazipur,154.41,2165.02,193.11,2386.1,0.07,714.29,5.56,5692.41,0,0
219,2016,12,Uttar Pradesh,Ghazipur,147.67,2147,180.11,3208.9,0.05,905.66,7.5,5707.6,0,0
219,2017,12,Uttar Pradesh,Ghazipur,154.82,2482,166.21,2973,0.05,1018.18,7.31,6191.6,0,0
220,1966,12,Uttar Pradesh,Ballia,75.9,642.95,24.3,1131.69,0.1,1000,20.3,1581.28,0,0
220,1967,12,Uttar Pradesh,Ballia,70,470,28.3,989.4,0.2,500,15.2,3493.42,0,0
220,1968,12,Uttar Pradesh,Ballia,72.9,668.04,27,1744.44,0.1,0,17.7,6033.9,0,0
220,1969,12,Uttar Pradesh,Ballia,74.1,696.36,34.4,1113.37,0,0,21.7,4497.7,0,0
220,1970,12,Uttar Pradesh,Ballia,76.9,591.68,40.2,1109.45,0,0,17.2,3825.58,0,0
220,1971,12,Uttar Pradesh,Ballia,90,381.11,44.3,1471.78,0,0,17.1,2947.37,0,0
220,1972,12,Uttar Pradesh,Ballia,77.4,481.91,49.1,1378.82,0,0,16.5,4121.21,0,0
220,1973,12,Uttar Pradesh,Ballia,77.4,546.51,54.7,1312.61,0,0,16.6,2831.33,0,0
220,1974,12,Uttar Pradesh,Ballia,75.8,529.02,52.1,875.24,0.1,0,15.8,2962.03,0,0
220,1975,12,Uttar Pradesh,Ballia,74.2,727.76,52.3,1330.78,0.1,0,15.8,2962.03,0,0
220,1976,12,Uttar Pradesh,Ballia,74.1,624.83,70.1,1507.85,0.1,0,15.4,4181.82,0,0
220,1977,12,Uttar Pradesh,Ballia,74.5,962.42,68.4,1296.78,0.1,0,15.8,3493.67,0,0
220,1978,12,Uttar Pradesh,Ballia,75.4,653.85,84.4,1405.21,0.1,0,16.4,4048.78,0,0
220,1979,12,Uttar Pradesh,Ballia,90.7,414.55,88.1,1413.17,0.1,0,13.3,3120.3,0,0
220,1980,12,Uttar Pradesh,Ballia,100.2,893.21,104,1540.38,0.1,1000,13.9,3402.88,0,0
220,1981,12,Uttar Pradesh,Ballia,110.3,786.94,109.3,1481.24,0.1,1000,15.6,4480.77,0,0
220,1982,12,Uttar Pradesh,Ballia,102.7,854.92,108.4,1916.05,0.1,1000,16.4,3195.12,0,0
220,1983,12,Uttar Pradesh,Ballia,102.5,811.71,112.5,1705.78,0,0,14.8,4060.81,0,0
220,1984,12,Uttar Pradesh,Ballia,99.4,1174.04,112.2,1692.51,0.1,0,14.1,2858.16,0,0
220,1985,12,Uttar Pradesh,Ballia,107.1,1068.16,112.19,1649.88,0.1,1000,13.2,3931.82,0,0
220,1986,12,Uttar Pradesh,Ballia,89.2,1298.21,109.8,1697.63,0.1,1000,13.6,3845.59,0,0
220,1987,12,Uttar Pradesh,Ballia,104.6,1259.08,122.8,1739.41,0.1,1000,14.7,4462.59,0,0
220,1988,12,Uttar Pradesh,Ballia,118.1,1747.67,126.9,1950.35,0.1,1000,15.1,3807.95,0,0
220,1989,12,Uttar Pradesh,Ballia,108.5,1578.8,117.4,1432.71,0.1,1000,12.2,4959.02,0,0
220,1990,12,Uttar Pradesh,Ballia,107.73,1136.73,116.91,1853.31,0.13,769.23,13.11,4960.34,0.03,333.33
220,1991,12,Uttar Pradesh,Ballia,109.56,1585.89,116.59,2132.17,0.13,769.23,15.01,4678.21,0,0
220,1992,12,Uttar Pradesh,Ballia,109.16,1034.54,118.39,2051.02,0.15,1200,14.41,4826.51,0,0
220,1993,12,Uttar Pradesh,Ballia,109.7,1937.37,120.04,2401.45,2.57,1062.26,12.8,4310.94,0.01,0
220,1994,12,Uttar Pradesh,Ballia,108.36,1856.87,120.2,2179.04,0.12,833.33,12.74,4529.83,0,0
220,1995,12,Uttar Pradesh,Ballia,111.95,1693.79,123.5,2251.34,0.22,772.73,13.85,3877.98,0,0
220,1996,12,Uttar Pradesh,Ballia,113.2,1796.38,125.95,2596.51,0.16,937.5,12.12,4010.73,0,0
220,1997,12,Uttar Pradesh,Ballia,112.79,1893.43,130.16,2482.94,0.13,846.15,11.22,4177.36,0,0
220,1998,12,Uttar Pradesh,Ballia,119.29,1833.77,125.04,2274.31,0.06,666.67,10.77,3707.52,0,0
220,1999,12,Uttar Pradesh,Ballia,117.17,1941.96,129.71,2660.01,0.04,750,11.06,4160.04,0,0
220,2000,12,Uttar Pradesh,Ballia,119.61,1731.96,132.72,2373.49,0.06,833.33,10.37,3672.13,0,0
220,2001,12,Uttar Pradesh,Ballia,120.78,1935.59,133.69,2405.04,0.1,900,8.5,4680,0,0
220,2002,12,Uttar Pradesh,Ballia,116.4,1442.01,135.68,2037.88,0.23,652.17,8.61,3968.64,0,0
220,2003,12,Uttar Pradesh,Ballia,122.94,1786.4,136.83,2347.58,0.22,681.82,8.34,3634.29,0,0
220,2004,12,Uttar Pradesh,Ballia,121.73,549.99,143.47,1826.03,0.27,814.81,7.37,3666.21,0,0
220,2005,12,Uttar Pradesh,Ballia,120.16,1457.64,137.43,2112.06,0.3,866.67,6.8,4883.82,0,0
220,2006,12,Uttar Pradesh,Ballia,121.55,1334.27,138.52,2472.57,0.31,741.94,6.7,3168.66,0,0
220,2007,12,Uttar Pradesh,Ballia,121.28,1855.38,141.51,2601.51,0.33,575.76,7.15,3420.98,0,0
220,2008,12,Uttar Pradesh,Ballia,115.77,1993,140.94,2694.69,0.26,730.77,7.29,3333.33,0,0
220,2009,12,Uttar Pradesh,Ballia,111.06,1981.99,138.98,2541.59,0.27,666.67,6.13,3939.64,0,0
220,2010,12,Uttar Pradesh,Ballia,115.98,1913.52,139.32,2935.26,0.28,1000,6.02,3838.87,0,0
220,2011,12,Uttar Pradesh,Ballia,116.37,2540.43,136.35,3249.94,0.29,965.52,6.15,3991.87,0,0
220,2012,12,Uttar Pradesh,Ballia,112.17,2177.94,135.9,3377.7,0.32,1000,5.87,4802.39,0,0
220,2013,12,Uttar Pradesh,Ballia,118,2220,137.86,2871.68,0.24,916.67,6.15,5201.63,0,0
220,2014,12,Uttar Pradesh,Ballia,122.46,2057.08,141.82,2269.07,0.04,750,4.1,5202.44,0,0
220,2015,12,Uttar Pradesh,Ballia,115.76,1694.02,139.2,2707.33,0.16,687.5,4.02,5784.41,0,0
220,2016,12,Uttar Pradesh,Ballia,115.91,2386,137.66,3940.22,0.17,903.61,6.31,6580.8,0,0
220,2017,12,Uttar Pradesh,Ballia,115.87,2503,136.89,3616.48,0.24,1012.66,6.48,5496.81,0,0
221,1966,12,Uttar Pradesh,Gorakhpur,239.7,787.65,111.7,1115.49,3.7,756.76,25.9,4142.86,0,0
221,1967,12,Uttar Pradesh,Gorakhpur,242.9,698.64,117.8,1042.44,4.2,714.29,20.5,4790.24,0,0
221,1968,12,Uttar Pradesh,Gorakhpur,241.2,782.75,131.8,1281.49,4.4,704.55,23.7,5270.04,0,0
221,1969,12,Uttar Pradesh,Gorakhpur,252,724.6,148.6,1211.31,5.4,759.26,26.7,5303.37,0,0
221,1970,12,Uttar Pradesh,Gorakhpur,255.5,1001.57,185,1152.97,5.8,655.17,25.2,4904.76,0,0
221,1971,12,Uttar Pradesh,Gorakhpur,255.5,827.4,191.5,1109.66,6.3,555.56,22.7,4026.43,0,0
221,1972,12,Uttar Pradesh,Gorakhpur,259,736.68,183.8,1055.5,6.3,904.76,25,5036,0,0
221,1973,12,Uttar Pradesh,Gorakhpur,252.7,876.93,189.2,1053.38,8,812.5,27.1,3690.04,0,0
221,1974,12,Uttar Pradesh,Gorakhpur,269.9,931.09,218,1144.95,7.5,840,25.3,3932.81,0,0
221,1975,12,Uttar Pradesh,Gorakhpur,277.7,864.24,220.9,1370.76,7.5,840,25.3,3932.81,0,0
221,1976,12,Uttar Pradesh,Gorakhpur,280.8,912.04,224.9,1195.2,6.7,597.01,23.8,4764.71,0,0
221,1977,12,Uttar Pradesh,Gorakhpur,277.4,948.09,224.6,1268.48,6.4,750,24.2,4925.62,0,0
221,1978,12,Uttar Pradesh,Gorakhpur,275,1017.82,241.9,1441.92,6.2,564.52,24.5,4257.14,0,0
221,1979,12,Uttar Pradesh,Gorakhpur,272.9,504.95,244.6,1415.78,6.7,388.06,21.6,4212.96,0,0
221,1980,12,Uttar Pradesh,Gorakhpur,295.7,946.57,273.5,1457.04,7.2,680.56,20,4615,0,0
221,1981,12,Uttar Pradesh,Gorakhpur,306.5,1102.12,281.8,1505.32,7.3,643.84,23.2,4943.97,0,0
221,1982,12,Uttar Pradesh,Gorakhpur,300.4,1020.97,271.4,1808.03,7.4,608.11,28.6,4888.11,0,0
221,1983,12,Uttar Pradesh,Gorakhpur,303.7,1130.06,285.4,1820.25,7,642.86,24.8,4395.16,0,0
221,1984,12,Uttar Pradesh,Gorakhpur,300.6,1188.96,290,1728.97,2.6,538.46,19.6,3872.45,0,0
221,1985,12,Uttar Pradesh,Gorakhpur,302.7,1595.97,277.3,1776.05,6.1,1016.39,22.7,5502.2,0,0
221,1986,12,Uttar Pradesh,Gorakhpur,286.7,1485.87,276.1,1645.06,8.3,795.18,22.4,5428.57,0,0
221,1987,12,Uttar Pradesh,Gorakhpur,290.8,1768.91,288.1,1859.42,6.1,1000,23.6,5538.14,0,0
221,1988,12,Uttar Pradesh,Gorakhpur,301,1722.26,283.8,2343.9,6.3,904.76,19.3,5108.81,0,0
