State,District,Year,Prec_Raviavg,Prec_Kharifavg,Temp_Raviavg,Temp_Kharifavg
Rajasthan,Jaisalmer,1988,0.04509090909090909,1.3734545454545455,15.376,12.277636363636363
Rajasthan,Jaisalmer,1989,0.07327272727272728,0.5441818181818182,15.23618181818182,12.627090909090908
Rajasthan,Jaisalmer,1990,0.15945454545454546,0.6029090909090908,14.74490909090909,12.387636363636364
Rajasthan,Jaisalmer,1991,0.023636363636363636,0.3529090909090909,14.81690909090909,13.630727272727272
Rajasthan,Jaisalmer,1992,0.19999999999999998,1.0385454545454544,14.747818181818182,12.38109090909091
Rajasthan,Jaisalmer,1993,0.07781818181818181,1.6536363636363638,15.301636363636364,13.303636363636365
Rajasthan,Jaisalmer,1994,0.06327272727272727,1.2236363636363636,15.295454545454545,11.825818181818182
Rajasthan,Jaisalmer,1995,0.18509090909090908,1.536181818181818,14.866545454545456,12.740181818181817
Rajasthan,Jaisalmer,1996,0.07545454545454545,0.9483636363636364,15.544363636363636,12.532
Rajasthan,Jaisalmer,1997,0.12454545454545456,0.9449090909090909,14.670727272727275,11.415090909090909
Rajasthan,Jaisalmer,1998,0.04127272727272727,1.1452727272727272,15.108727272727272,12.135454545454547
Rajasthan,Jaisalmer,1999,0.03309090909090909,0.3936363636363636,15.217272727272727,13.318727272727273
Rajasthan,Jaisalmer,2000,0.016545454545454544,0.4674545454545455,15.812727272727273,13.331090909090909
Rajasthan,Jaisalmer,2001,0.02218181818181818,1.0923636363636364,15.990727272727272,12.610181818181816
Rajasthan,Jaisalmer,2002,0.06363636363636363,0.16672727272727272,15.15709090909091,13.596909090909092
Rajasthan,Jaisalmer,2003,0.216,1.0472727272727271,15.02090909090909,12.153999999999998
Rajasthan,Jaisalmer,2004,0.07909090909090909,0.4723636363636363,15.029636363636364,12.142363636363637
Rajasthan,Jaisalmer,2005,0.06854545454545455,0.8478181818181819,14.608545454545453,12.268
Rajasthan,Jaisalmer,2006,0.2043636363636364,2.6143636363636364,14.520363636363635,11.118
Rajasthan,Jaisalmer,2007,0.39290909090909093,0.8996363636363637,14.903272727272729,11.73109090909091
Rajasthan,Jaisalmer,2008,0.25072727272727274,1.006181818181818,15.401636363636364,11.747272727272728
Rajasthan,Jaisalmer,2009,0.09636363636363637,0.6854545454545454,14.827636363636366,12.693818181818182
Rajasthan,Jaisalmer,2010,0.14527272727272728,2.0876363636363635,15.32909090909091,11.571454545454545
Rajasthan,Jaisalmer,2011,0.06418181818181817,1.7589090909090908,14.915454545454544,11.147636363636364
Rajasthan,Jaisalmer,2012,0.010363636363636365,1.6161818181818182,15.390545454545453,11.96290909090909
Rajasthan,Jaisalmer,2013,0.3227272727272727,1.2352727272727273,14.914545454545454,11.497636363636362
Rajasthan,Jaisalmer,2014,0.011636363636363637,0.7287272727272728,14.850363636363637,12.530000000000001
Rajasthan,Jaisalmer,2015,0.13072727272727272,2.213636363636364,15.044,11.765090909090908
Rajasthan,Jaisalmer,2016,0.04890909090909091,1.3661818181818182,15.217818181818183,11.983454545454544
Rajasthan,Jaisalmer,2017,0.11418181818181818,1.7325454545454546,15.140727272727274,11.885272727272728
Rajasthan,Jalor,1984,0.007,2.0220000000000002,17.655,12.082
Rajasthan,Jalor,1985,0.0,1.197,17.398000000000003,12.771
Rajasthan,Jalor,1986,0.041999999999999996,1.309,17.487,13.149000000000001
Rajasthan,Jalor,1987,0.09,0.45299999999999996,17.425,13.342
Rajasthan,Jalor,1988,0.022,2.402,17.107,11.419
Rajasthan,Jalor,1989,0.032,1.5590000000000002,16.797,12.437999999999999
Rajasthan,Jalor,1990,0.089,2.171,16.123,11.533999999999999
Rajasthan,Jalor,1991,0.009000000000000001,1.241,16.476,13.103
Rajasthan,Jalor,1992,0.231,2.597,16.427,11.626999999999999
Rajasthan,Jalor,1993,0.081,2.4290000000000003,16.912,12.139
Rajasthan,Jalor,1994,0.065,3.609,16.754,10.774000000000001
Rajasthan,Jalor,1995,0.121,1.316,16.492,12.492999999999999
Rajasthan,Jalor,1996,0.028999999999999998,2.4989999999999997,17.473,11.998999999999999
Rajasthan,Jalor,1997,0.053,2.984,16.439999999999998,10.729
Rajasthan,Jalor,1998,0.045,2.6550000000000002,16.938000000000002,11.496
Rajasthan,Jalor,1999,0.023,1.3039999999999998,17.256999999999998,12.58
Rajasthan,Jalor,2000,0.031,1.387,17.439,12.687
Rajasthan,Jalor,2001,0.02,1.6909999999999998,17.67,11.883
Rajasthan,Jalor,2002,0.035,0.6839999999999999,16.867,13.64
Rajasthan,Jalor,2003,0.12,2.611,16.836,11.285
Rajasthan,Jalor,2004,0.039,2.167,16.79,11.658000000000001
Rajasthan,Jalor,2005,0.033,1.767,16.636000000000003,12.122
Rajasthan,Jalor,2006,0.071,4.651999999999999,16.041,9.84
Rajasthan,Jalor,2007,0.23299999999999998,2.076,16.417,11.55
Rajasthan,Jalor,2008,0.068,2.3280000000000003,16.743000000000002,11.280999999999999
Rajasthan,Jalor,2009,0.134,2.014,16.258,12.418
Rajasthan,Jalor,2010,0.393,3.833,16.159,10.077000000000002
Rajasthan,Jalor,2011,0.051000000000000004,3.4459999999999997,16.234,9.995000000000001
Rajasthan,Jalor,2012,0.0,3.493,16.986,10.646
Rajasthan,Jalor,2013,0.10400000000000001,3.1399999999999997,16.529000000000003,10.317
Rajasthan,Jalor,2014,0.027999999999999997,2.349,16.262999999999998,11.638000000000002
Rajasthan,Jalor,2015,0.087,3.003,16.529000000000003,11.449
Rajasthan,Jalor,2016,0.002,4.046,16.405,10.35
Rajasthan,Jalor,2017,0.099,4.99,16.378999999999998,10.116
Rajasthan,Jhalawar,1984,0.166,4.222,18.76,10.638
Rajasthan,Jhalawar,1985,0.042,4.928,18.088,10.296
Rajasthan,Jhalawar,1986,0.43,5.304,18.176,11.166
Rajasthan,Jhalawar,1987,0.288,3.468,18.21,12.608
Rajasthan,Jhalawar,1988,0.068,4.436,18.066,10.182
Rajasthan,Jhalawar,1989,0.136,3.682,18.656,11.926
Rajasthan,Jhalawar,1990,0.154,5.32,16.998,9.04
Rajasthan,Jhalawar,1991,0.134,4.06,17.984,11.002
Rajasthan,Jhalawar,1992,0.034,4.578,17.544,10.46
Rajasthan,Jhalawar,1993,0.072,5.08,17.974,10.374
Rajasthan,Jhalawar,1994,0.226,5.144,17.99,9.356
Rajasthan,Jhalawar,1995,0.436,5.584,17.294,10.184
Rajasthan,Jhalawar,1996,0.19,5.862,17.676,9.416
Rajasthan,Jhalawar,1997,0.432,4.868,16.492,9.59
Rajasthan,Jhalawar,1998,0.084,4.174,17.388,9.706
Rajasthan,Jhalawar,1999,0.32,3.738,18.518,10.864
Rajasthan,Jhalawar,2000,0.014,2.646,18.828,11.924
Rajasthan,Jhalawar,2001,0.02,4.828,18.462,10.506
Rajasthan,Jhalawar,2002,0.316,3.046,17.74,12.702
Rajasthan,Jhalawar,2003,0.25,4.432,17.452,9.798
Rajasthan,Jhalawar,2004,0.084,4.792,17.842,9.83
Rajasthan,Jhalawar,2005,0.094,4.676,17.574,9.808
Rajasthan,Jhalawar,2006,0.296,6.43,17.206,9.464
Rajasthan,Jhalawar,2007,0.224,5.4,17.22,9.584
Rajasthan,Jhalawar,2008,0.104,4.752,17.378,9.214
Rajasthan,Jhalawar,2009,0.426,3.604,16.532,11.33
Rajasthan,Jhalawar,2010,0.554,4.462,16.252,9.418
Rajasthan,Jhalawar,2011,0.036,8.148,17.314,8.264
Rajasthan,Jhalawar,2012,0.028,5.18,17.702,9.458
Rajasthan,Jhalawar,2013,0.332,8.246,16.368,7.834
Rajasthan,Jhalawar,2014,0.61,5.28,16.146,9.836
Rajasthan,Jhalawar,2015,0.708,5.656,16.468,10.204
Rajasthan,Jhalawar,2016,0.054,7.684,17.464,8.568
Rajasthan,Jhalawar,2017,0.096,3.206,17.062,10.84
Rajasthan,Jhunjhunun,1984,0.052000000000000005,2.308,16.250999999999998,11.411
Rajasthan,Jhunjhunun,1985,0.066,2.2800000000000002,16.022,11.620000000000001
Rajasthan,Jhunjhunun,1986,0.16699999999999998,1.524,15.647,12.331
Rajasthan,Jhunjhunun,1987,0.374,0.871,15.757,13.191
Rajasthan,Jhunjhunun,1988,0.218,3.035,15.611,11.32
Rajasthan,Jhunjhunun,1989,0.251,1.346,15.52,12.396
Rajasthan,Jhunjhunun,1990,0.431,2.939,15.132000000000001,11.097000000000001
Rajasthan,Jhunjhunun,1991,0.094,1.951,15.238,12.431000000000001
Rajasthan,Jhunjhunun,1992,0.253,2.394,14.994,11.543
Rajasthan,Jhunjhunun,1993,0.20600000000000002,2.232,15.655999999999999,12.309000000000001
Rajasthan,Jhunjhunun,1994,0.165,3.211,15.237,10.735
Rajasthan,Jhunjhunun,1995,0.52,3.334,15.061,11.315999999999999
Rajasthan,Jhunjhunun,1996,0.29700000000000004,2.998,15.8,11.439
Rajasthan,Jhunjhunun,1997,0.404,3.169,14.433,10.612
Rajasthan,Jhunjhunun,1998,0.434,3.129,14.814,11.049
Rajasthan,Jhunjhunun,1999,0.137,0.942,15.664000000000001,12.323
Rajasthan,Jhunjhunun,2000,0.174,1.1600000000000001,15.986,12.201
Rajasthan,Jhunjhunun,2001,0.07200000000000001,2.364,15.533000000000001,11.703
Rajasthan,Jhunjhunun,2002,0.28800000000000003,0.777,15.189,12.661999999999999
Rajasthan,Jhunjhunun,2003,0.333,3.167,14.979,10.902000000000001
Rajasthan,Jhunjhunun,2004,0.098,2.191,15.462,11.352
Rajasthan,Jhunjhunun,2005,0.509,2.3609999999999998,14.725999999999999,11.83
Rajasthan,Jhunjhunun,2006,0.18,1.8159999999999998,15.079,11.358
Rajasthan,Jhunjhunun,2007,0.743,2.266,14.896,11.198
Rajasthan,Jhunjhunun,2008,0.07600000000000001,3.001,15.598,10.754
Rajasthan,Jhunjhunun,2009,0.184,1.911,14.971,12.003
Rajasthan,Jhunjhunun,2010,0.349,3.585,15.009,10.209
Rajasthan,Jhunjhunun,2011,0.22999999999999998,3.136,14.917,10.344
Rajasthan,Jhunjhunun,2012,0.06,2.859,15.495000000000001,11.037
Rajasthan,Jhunjhunun,2013,0.491,3.561,14.731,10.486
Rajasthan,Jhunjhunun,2014,0.32,1.8679999999999999,14.415,11.818000000000001
Rajasthan,Jhunjhunun,2015,0.633,2.532,14.623999999999999,11.747
Rajasthan,Jhunjhunun,2016,0.11800000000000001,3.2199999999999998,15.607,11.041
Rajasthan,Jhunjhunun,2017,0.296,1.9,15.007000000000001,11.865
Rajasthan,Jodhpur,1984,0.022000000000000002,1.5553333333333335,16.699666666666666,11.925666666666666
Rajasthan,Jodhpur,1985,0.010333333333333333,0.5863333333333333,16.472333333333335,12.26
Rajasthan,Jodhpur,1986,0.06433333333333334,1.3026666666666666,16.217666666666666,12.708999999999998
Rajasthan,Jodhpur,1987,0.067,0.42100000000000004,16.810666666666666,12.810666666666668
Rajasthan,Jodhpur,1988,0.10533333333333333,1.8953333333333333,16.200666666666667,11.703000000000001
Rajasthan,Jodhpur,1989,0.09899999999999999,0.9893333333333333,16.025666666666666,12.343666666666666
Rajasthan,Jodhpur,1990,0.19299999999999998,1.181,15.471333333333334,11.836666666666666
Rajasthan,Jodhpur,1991,0.021333333333333333,0.7799999999999999,15.589333333333334,12.928666666666667
Rajasthan,Jodhpur,1992,0.37833333333333335,2.289333333333333,15.490333333333334,11.728333333333333
Rajasthan,Jodhpur,1993,0.04966666666666667,1.9166666666666667,16.217666666666666,12.546
Rajasthan,Jodhpur,1994,0.118,2.2826666666666666,16.098666666666666,11.301
Rajasthan,Jodhpur,1995,0.239,2.0336666666666665,15.627,12.070666666666668
Rajasthan,Jodhpur,1996,0.082,2.1103333333333336,16.546333333333333,12.015333333333333
Rajasthan,Jodhpur,1997,0.123,2.2293333333333334,15.442666666666668,11.058
Rajasthan,Jodhpur,1998,0.09866666666666667,2.286,15.955,11.629
Rajasthan,Jodhpur,1999,0.06333333333333334,0.9123333333333333,16.245,12.584666666666665
Rajasthan,Jodhpur,2000,0.049666666666666665,0.8256666666666667,16.67233333333333,12.456000000000001
Rajasthan,Jodhpur,2001,0.006666666666666667,1.771,16.943,11.974666666666666
Rajasthan,Jodhpur,2002,0.09000000000000001,0.321,16.010666666666665,12.965333333333334
Rajasthan,Jodhpur,2003,0.158,1.7576666666666665,15.955666666666666,11.840666666666666
Rajasthan,Jodhpur,2004,0.019666666666666666,1.246,15.982,11.831333333333333
Rajasthan,Jodhpur,2005,0.09133333333333334,1.271,15.578000000000001,12.289333333333333
Rajasthan,Jodhpur,2006,0.11066666666666665,1.7713333333333334,15.541333333333334,11.391666666666666
Rajasthan,Jodhpur,2007,0.5006666666666667,1.2036666666666667,15.850333333333333,11.744666666666667
Rajasthan,Jodhpur,2008,0.09900000000000002,1.9673333333333334,15.941333333333333,11.380666666666665
Rajasthan,Jodhpur,2009,0.066,1.2493333333333334,15.536999999999999,12.481
Rajasthan,Jodhpur,2010,0.26566666666666666,2.5973333333333333,15.752666666666665,11.080333333333334
Rajasthan,Jodhpur,2011,0.10866666666666668,2.2886666666666664,15.753666666666668,10.875666666666667
Rajasthan,Jodhpur,2012,0.015666666666666666,2.329,16.205000000000002,11.135666666666665
Rajasthan,Jodhpur,2013,0.2996666666666667,2.3196666666666665,15.516,11.140666666666666
Rajasthan,Jodhpur,2014,0.028333333333333335,1.6603333333333332,15.516333333333334,12.078000000000001
Rajasthan,Jodhpur,2015,0.18066666666666667,2.087333333333333,15.750333333333336,11.857999999999999
Rajasthan,Jodhpur,2016,0.04833333333333333,2.6086666666666667,16.057,11.344999999999999
Rajasthan,Jodhpur,2017,0.15033333333333335,2.3186666666666667,15.785000000000002,11.623
Rajasthan,Karauli,1984,0.05,3.058,18.218,11.454
Rajasthan,Karauli,1985,0.066,4.184,17.57,10.778
Rajasthan,Karauli,1986,0.222,2.998,17.218,12.13
Rajasthan,Karauli,1987,0.298,1.9,17.392,13.402
Rajasthan,Karauli,1988,0.098,3.264,17.524,11.124
Rajasthan,Karauli,1989,0.144,2.496,17.626,12.442
Rajasthan,Karauli,1990,0.364,4.268,16.738,9.926
Rajasthan,Karauli,1991,0.14,3.35,17.056,11.766
Rajasthan,Karauli,1992,0.144,3.994,16.522,10.758
Rajasthan,Karauli,1993,0.192,3.708,17.424,11.766
Rajasthan,Karauli,1994,0.154,4.138,17.218,10.472
Rajasthan,Karauli,1995,0.346,4.78,16.754,10.398
Rajasthan,Karauli,1996,0.306,4.946,17.464,10.212
Rajasthan,Karauli,1997,0.384,3.376,16.156,10.696
Rajasthan,Karauli,1998,0.132,3.738,16.804,10.236
Rajasthan,Karauli,1999,0.126,2.484,17.626,11.786
Rajasthan,Karauli,2000,0.06,1.788,17.848,12.468
Rajasthan,Karauli,2001,0.026,3.114,17.542,11.716
Rajasthan,Karauli,2002,0.342,1.632,16.786,12.858
Rajasthan,Karauli,2003,0.316,3.07,16.652,10.784
Rajasthan,Karauli,2004,0.06,3.99,16.976,10.602
Rajasthan,Karauli,2005,0.098,2.806,16.618,11.774
Rajasthan,Karauli,2006,0.124,2.946,16.984,11.248
Rajasthan,Karauli,2007,0.398,2.928,16.768,11.356
Rajasthan,Karauli,2008,0.042,3.882,16.926,10.048
Rajasthan,Karauli,2009,0.188,2.6,16.362,12.222
Rajasthan,Karauli,2010,0.538,3.932,15.72,9.81
Rajasthan,Karauli,2011,0.126,4.7,16.484,9.366
Rajasthan,Karauli,2012,0.094,4.74,16.868,10.086
Rajasthan,Karauli,2013,0.428,5.722,15.992,9.04
Rajasthan,Karauli,2014,0.738,3.398,15.216,11.146
Rajasthan,Karauli,2015,0.826,3.148,15.578,11.666
Rajasthan,Karauli,2016,0.032,4.774,17.038,9.806
Rajasthan,Karauli,2017,0.232,2.62,16.762,11.674
Rajasthan,Kota,1984,0.09533333333333334,3.4373333333333336,18.69333333333333,11.130666666666665
Rajasthan,Kota,1985,0.05466666666666667,4.226666666666667,18.151333333333334,10.702
Rajasthan,Kota,1986,0.414,4.599333333333333,17.833333333333332,11.651333333333334
Rajasthan,Kota,1987,0.258,2.5693333333333332,17.977333333333334,13.004
Rajasthan,Kota,1988,0.07200000000000001,3.8200000000000003,17.833333333333332,10.736666666666666
Rajasthan,Kota,1989,0.108,3.2846666666666664,18.264,12.304666666666668
Rajasthan,Kota,1990,0.18200000000000002,4.061333333333333,17.115333333333336,9.907333333333334
Rajasthan,Kota,1991,0.14133333333333334,3.4979999999999998,17.717333333333332,11.502666666666668
Rajasthan,Kota,1992,0.08666666666666667,4.328,17.221333333333334,10.637333333333332
Rajasthan,Kota,1993,0.104,4.432666666666667,17.833333333333332,11.152666666666667
Rajasthan,Kota,1994,0.20533333333333334,4.506666666666667,17.741333333333333,9.918000000000001
Rajasthan,Kota,1995,0.39799999999999996,4.9526666666666666,17.302000000000003,10.584666666666665
Rajasthan,Kota,1996,0.18266666666666667,4.9159999999999995,17.790000000000003,9.792
Rajasthan,Kota,1997,0.28933333333333333,4.1226666666666665,16.584666666666667,10.216666666666667
Rajasthan,Kota,1998,0.07933333333333333,3.5853333333333333,17.27733333333333,10.374666666666668
Rajasthan,Kota,1999,0.3213333333333333,2.908666666666667,18.148666666666667,11.645333333333333
Rajasthan,Kota,2000,0.016,2.287333333333333,18.642,12.322666666666668
Rajasthan,Kota,2001,0.018,4.3213333333333335,18.24266666666667,11.046666666666667
Rajasthan,Kota,2002,0.3506666666666667,2.2893333333333334,17.458666666666666,13.166000000000002
Rajasthan,Kota,2003,0.2753333333333334,3.453333333333333,17.44066666666667,10.666666666666666
Rajasthan,Kota,2004,0.04933333333333334,4.478666666666666,17.594666666666665,10.264000000000001
Rajasthan,Kota,2005,0.06866666666666667,3.924,17.34,10.674666666666667
Rajasthan,Kota,2006,0.19066666666666665,5.4093333333333335,17.128,10.048
Rajasthan,Kota,2007,0.26333333333333336,4.668,17.179333333333332,10.132666666666667
Rajasthan,Kota,2008,0.082,4.159333333333333,17.320666666666664,9.67
Rajasthan,Kota,2009,0.23199999999999998,2.9953333333333334,16.576,11.862666666666668
Rajasthan,Kota,2010,0.496,4.152,16.292666666666666,9.658
Rajasthan,Kota,2011,0.06933333333333333,6.780666666666666,17.007333333333335,8.611333333333333
Rajasthan,Kota,2012,0.020666666666666667,4.8453333333333335,17.403333333333332,9.706000000000001
Rajasthan,Kota,2013,0.27666666666666667,7.012666666666667,16.264666666666667,8.304
Rajasthan,Kota,2014,0.5066666666666667,4.826,15.969333333333333,10.317333333333332
Rajasthan,Kota,2015,0.802,4.828666666666667,16.320666666666668,10.769333333333334
Rajasthan,Kota,2016,0.022000000000000002,6.853333333333333,17.337333333333333,8.981333333333334
Rajasthan,Kota,2017,0.14733333333333334,3.0826666666666664,16.912666666666667,11.194666666666668
Rajasthan,Nagaur,1984,0.01933333333333333,2.001,16.8,11.978333333333333
Rajasthan,Nagaur,1985,0.03133333333333333,1.5723333333333336,16.416666666666668,12.193333333333333
Rajasthan,Nagaur,1986,0.10766666666666667,1.7923333333333333,16.187,12.681
Rajasthan,Nagaur,1987,0.20466666666666666,0.968,16.613,13.066
Rajasthan,Nagaur,1988,0.11966666666666666,2.1133333333333333,16.172333333333334,11.850666666666667
Rajasthan,Nagaur,1989,0.15266666666666667,1.641,16.111666666666668,12.363
Rajasthan,Nagaur,1990,0.2886666666666667,2.483,15.435,11.574666666666666
Rajasthan,Nagaur,1991,0.041666666666666664,1.5773333333333335,15.661333333333333,12.805
Rajasthan,Nagaur,1992,0.2946666666666667,3.0,15.211333333333334,11.414666666666667
Rajasthan,Nagaur,1993,0.13166666666666668,2.2453333333333334,16.093999999999998,12.536
Rajasthan,Nagaur,1994,0.15133333333333335,3.097,15.938,10.939666666666668
Rajasthan,Nagaur,1995,0.34800000000000003,3.003,15.496333333333334,11.700333333333333
Rajasthan,Nagaur,1996,0.14566666666666667,3.142,16.50766666666667,11.673333333333334
Rajasthan,Nagaur,1997,0.223,2.885,15.211666666666668,11.073666666666666
Rajasthan,Nagaur,1998,0.16766666666666666,2.859,15.560333333333332,11.559
Rajasthan,Nagaur,1999,0.09899999999999999,0.9790000000000001,16.171666666666667,12.785000000000002
Rajasthan,Nagaur,2000,0.06333333333333334,1.1223333333333334,16.628,12.351999999999999
Rajasthan,Nagaur,2001,0.019666666666666666,2.119,16.655666666666665,12.073
Rajasthan,Nagaur,2002,0.18566666666666665,0.5023333333333334,15.876666666666667,13.054
Rajasthan,Nagaur,2003,0.2753333333333334,2.3729999999999998,15.914666666666667,11.839666666666666
Rajasthan,Nagaur,2004,0.03833333333333333,2.351,15.794333333333332,11.561333333333332
Rajasthan,Nagaur,2005,0.16466666666666666,1.7793333333333334,15.592333333333334,12.440333333333333
Rajasthan,Nagaur,2006,0.103,1.7793333333333334,15.607999999999999,11.718333333333334
Rajasthan,Nagaur,2007,0.5616666666666666,1.8603333333333332,15.777333333333333,11.771333333333333
Rajasthan,Nagaur,2008,0.048666666666666664,2.3636666666666666,15.917666666666667,11.461
Rajasthan,Nagaur,2009,0.10666666666666667,1.7113333333333334,15.562333333333333,12.604666666666667
Rajasthan,Nagaur,2010,0.3853333333333333,3.1936666666666667,15.563,10.782000000000002
Rajasthan,Nagaur,2011,0.15466666666666665,3.191333333333333,15.774666666666667,10.609333333333334
Rajasthan,Nagaur,2012,0.02666666666666667,3.0563333333333333,15.905333333333333,10.946333333333333
Rajasthan,Nagaur,2013,0.27899999999999997,3.2270000000000003,15.270000000000001,10.809333333333333
Rajasthan,Nagaur,2014,0.18333333333333335,2.3346666666666667,15.285333333333334,11.935
Rajasthan,Nagaur,2015,0.36866666666666664,2.227,15.539666666666667,12.113
Rajasthan,Nagaur,2016,0.059666666666666666,3.1156666666666664,16.137,11.322333333333333
Rajasthan,Nagaur,2017,0.16833333333333333,2.229,15.720333333333334,11.934666666666667
Rajasthan,Pali,1984,0.008545454545454545,2.1925454545454546,18.024181818181816,12.229454545454546
Rajasthan,Pali,1985,0.013818181818181818,1.06,17.69218181818182,12.697454545454546
Rajasthan,Pali,1986,0.07381818181818182,1.8752727272727272,17.566363636363636,12.945272727272727
Rajasthan,Pali,1987,0.11618181818181818,0.5841818181818182,17.741636363636363,13.296545454545454
Rajasthan,Pali,1988,0.06781818181818182,2.7483636363636363,17.259818181818183,11.685818181818183
Rajasthan,Pali,1989,0.08236363636363636,1.4187272727272726,17.057636363636366,12.883090909090908
Rajasthan,Pali,1990,0.16618181818181818,1.9978181818181817,16.384,11.866363636363637
Rajasthan,Pali,1991,0.031090909090909093,1.468909090909091,16.650181818181817,13.173454545454547
Rajasthan,Pali,1992,0.42618181818181816,3.3645454545454543,16.476727272727274,11.457454545454546
