YEAR,LAT,LON,Temp_Raviavg,Temp_Kharifavg
1986,16,68.125,0.648,0.54
1986,16,68.75,0.658,0.52
1986,16,69.375,0.64,0.504
1986,16,70,0.628,0.512
1986,16,70.625,0.608,0.526
1986,16,71.25,0.604,0.526
1986,16,71.875,0.594,0.52
1986,16,72.5,0.648,0.552
1986,16,73.125,1.578,0.694
1986,16,73.75,12.656,4.876
1986,16,74.375,16.16,6.964
1986,16,75,16.006,8.99
1986,16,75.625,15.512,9.974
1986,16,76.25,15.12,10.128
1986,16,76.875,15.082,10.276
1986,16,77.5,14.956,10.156
1986,6,68.125,0.598,0.58
1986,6,68.75,0.614,0.576
1986,6,69.375,0.606,0.556
1986,6,70,0.6,0.544
1986,6,70.625,0.618,0.554
1986,6,71.25,0.638,0.576
1986,6,71.875,0.634,0.592
1986,6,72.5,0.608,0.594
1986,6,73.125,0.596,0.582
1986,6,73.75,0.572,0.55
1986,6,74.375,0.596,0.558
1986,6,75,0.602,0.56
1986,6,75.625,0.594,0.548
1986,6,76.25,0.596,0.552
1986,6,76.875,0.592,0.548
1986,6,77.5,0.622,0.534
1986,6.5,68.125,0.592,0.566
1986,6.5,68.75,0.592,0.578
1986,6.5,69.375,0.588,0.558
1986,6.5,70,0.606,0.548
1986,6.5,70.625,0.616,0.566
1986,6.5,71.25,0.634,0.586
1986,6.5,71.875,0.634,0.588
1986,6.5,72.5,0.63,0.596
1986,6.5,73.125,0.612,0.6
1986,6.5,73.75,0.586,0.58
1986,6.5,74.375,0.59,0.572
1986,6.5,75,0.588,0.552
1986,6.5,75.625,0.584,0.554
1986,6.5,76.25,0.596,0.552
1986,6.5,76.875,0.602,0.528
1986,6.5,77.5,0.632,0.502
1986,7,68.125,0.598,0.554
1986,7,68.75,0.602,0.564
1986,7,69.375,0.6,0.564
1986,7,70,0.6,0.562
1986,7,70.625,0.61,0.584
1986,7,71.25,0.63,0.588
1986,7,71.875,0.622,0.588
1986,7,72.5,0.616,0.602
1986,7,73.125,0.62,0.612
1986,7,73.75,0.616,0.59
1986,7,74.375,0.614,0.57
1986,7,75,0.616,0.56
1986,7,75.625,0.62,0.568
1986,7,76.25,0.65,0.566
1986,7,76.875,0.678,0.528
1986,7,77.5,0.656,0.496
1986,7.5,68.125,0.6,0.546
1986,7.5,68.75,0.61,0.564
1986,7.5,69.375,0.6,0.566
1986,7.5,70,0.6,0.558
1986,7.5,70.625,0.62,0.574
1986,7.5,71.25,0.628,0.582
1986,7.5,71.875,0.618,0.57
1986,7.5,72.5,0.612,0.584
1986,7.5,73.125,0.616,0.588
1986,7.5,73.75,0.61,0.594
1986,7.5,74.375,0.636,0.58
1986,7.5,75,0.656,0.566
1986,7.5,75.625,0.69,0.564
1986,7.5,76.25,0.786,0.546
1986,7.5,76.875,0.942,0.5
1986,7.5,77.5,0.962,0.556
1986,8,68.125,0.594,0.542
1986,8,68.75,0.596,0.562
1986,8,69.375,0.588,0.558
1986,8,70,0.596,0.566
1986,8,70.625,0.618,0.572
1986,8,71.25,0.616,0.584
1986,8,71.875,0.62,0.582
1986,8,72.5,0.63,0.592
1986,8,73.125,0.626,0.586
1986,8,73.75,0.632,0.584
1986,8,74.375,0.632,0.594
1986,8,75,0.666,0.588
1986,8,75.625,0.784,0.57
1986,8,76.25,1.056,0.538
1986,8,76.875,2.006,0.612
1986,8,77.5,3.992,2.574
1986,8.5,68.125,0.598,0.57
1986,8.5,68.75,0.584,0.594
1986,8.5,69.375,0.574,0.574
1986,8.5,70,0.578,0.572
1986,8.5,70.625,0.59,0.582
1986,8.5,71.25,0.594,0.594
1986,8.5,71.875,0.594,0.592
1986,8.5,72.5,0.628,0.592
1986,8.5,73.125,0.632,0.572
1986,8.5,73.75,0.624,0.594
1986,8.5,74.375,0.646,0.606
1986,8.5,75,0.646,0.576
1986,8.5,75.625,0.796,0.564
1986,8.5,76.25,1.334,0.526
1986,8.5,76.875,7.156,3.506
1986,8.5,77.5,10.478,7.002
1986,9,68.125,0.608,0.6
1986,9,68.75,0.59,0.624
1986,9,69.375,0.578,0.594
1986,9,70,0.576,0.588
1986,9,70.625,0.572,0.588
1986,9,71.25,0.568,0.602
1986,9,71.875,0.586,0.606
1986,9,72.5,0.604,0.6
1986,9,73.125,0.62,0.578
1986,9,73.75,0.598,0.598
1986,9,74.375,0.634,0.606
1986,9,75,0.704,0.588
1986,9,75.625,0.82,0.562
1986,9,76.25,2.776,1.222
1986,9,76.875,9.844,5.066
1986,9,77.5,11.728,8.058
1986,9.5,68.125,0.6,0.594
1986,9.5,68.75,0.596,0.604
1986,9.5,69.375,0.58,0.582
1986,9.5,70,0.576,0.566
1986,9.5,70.625,0.564,0.564
1986,9.5,71.25,0.544,0.574
1986,9.5,71.875,0.574,0.578
1986,9.5,72.5,0.588,0.586
1986,9.5,73.125,0.604,0.594
1986,9.5,73.75,0.578,0.586
1986,9.5,74.375,0.612,0.578
1986,9.5,75,0.716,0.578
1986,9.5,75.625,0.864,0.564
1986,9.5,76.25,3.686,2.048
1986,9.5,76.875,10.306,5.332
1986,9.5,77.5,11.674,8.678
1987,10,68.125,0.636,0.642
1987,10,68.75,0.638,0.65
1987,10,69.375,0.638,0.612
1987,10,70,0.636,0.602
1987,10,70.625,0.626,0.592
1987,10,71.25,0.628,0.6
1987,10,71.875,0.622,0.618
1987,10,72.5,0.626,0.596
1987,10,73.125,0.616,0.606
1987,10,73.75,0.63,0.634
1987,10,74.375,0.658,0.65
1987,10,75,0.732,0.7
1987,10,75.625,0.97,0.704
1987,10,76.25,6.778,3.094
1987,10,76.875,11.438,5.434
1987,10,77.5,11.906,8.854
1987,10.5,68.125,0.634,0.606
1987,10.5,68.75,0.642,0.612
1987,10.5,69.375,0.622,0.612
1987,10.5,70,0.626,0.61
1987,10.5,70.625,0.62,0.594
1987,10.5,71.25,0.612,0.592
1987,10.5,71.875,0.61,0.616
1987,10.5,72.5,0.622,0.582
1987,10.5,73.125,0.62,0.594
1987,10.5,73.75,0.642,0.622
1987,10.5,74.375,0.672,0.652
1987,10.5,75,0.796,0.694
1987,10.5,75.625,2.242,0.95
1987,10.5,76.25,9.502,4.248
1987,10.5,76.875,12.31,6.454
1987,10.5,77.5,12.572,9.264
1987,11,68.125,0.618,0.586
1987,11,68.75,0.648,0.594
1987,11,69.375,0.636,0.576
1987,11,70,0.636,0.58
1987,11,70.625,0.636,0.588
1987,11,71.25,0.618,0.588
1987,11,71.875,0.616,0.604
1987,11,72.5,0.612,0.594
1987,11,73.125,0.628,0.582
1987,11,73.75,0.642,0.606
1987,11,74.375,0.682,0.636
1987,11,75,0.842,0.662
1987,11,75.625,4.56,1.818
1987,11,76.25,10.94,4.884
1987,11,76.875,12.738,7.836
1987,11,77.5,13.426,9.934
1987,11.5,68.125,0.606,0.538
1987,11.5,68.75,0.634,0.556
1987,11.5,69.375,0.632,0.558
1987,11.5,70,0.654,0.558
1987,11.5,70.625,0.648,0.582
1987,11.5,71.25,0.624,0.59
1987,11.5,71.875,0.626,0.602
1987,11.5,72.5,0.614,0.624
1987,11.5,73.125,0.63,0.604
1987,11.5,73.75,0.654,0.606
1987,11.5,74.375,0.702,0.632
1987,11.5,75,1.296,0.76
1987,11.5,75.625,7.312,2.992
1987,11.5,76.25,12.238,5.53
1987,11.5,76.875,13.172,8.622
1987,11.5,77.5,13.536,10.496
1987,12,68.125,0.618,0.5
1987,12,68.75,0.624,0.526
1987,12,69.375,0.626,0.526
1987,12,70,0.648,0.53
1987,12,70.625,0.65,0.56
1987,12,71.25,0.632,0.586
1987,12,71.875,0.63,0.614
1987,12,72.5,0.628,0.652
1987,12,73.125,0.636,0.638
1987,12,73.75,0.674,0.64
1987,12,74.375,0.762,0.67
1987,12,75,3.536,1.42
1987,12,75.625,10.228,4.27
1987,12,76.25,13.218,6.398
1987,12,76.875,14.012,8.926
1987,12,77.5,13.58,10.032
1987,12.5,68.125,0.616,0.51
1987,12.5,68.75,0.626,0.524
1987,12.5,69.375,0.624,0.522
1987,12.5,70,0.646,0.52
1987,12.5,70.625,0.664,0.53
1987,12.5,71.25,0.658,0.548
1987,12.5,71.875,0.646,0.588
1987,12.5,72.5,0.63,0.644
1987,12.5,73.125,0.644,0.672
1987,12.5,73.75,0.7,0.678
1987,12.5,74.375,1.036,0.72
1987,12.5,75,6.572,2.464
1987,12.5,75.625,12.346,5.172
1987,12.5,76.25,13.32,6.912
1987,12.5,76.875,14.538,9.194
1987,12.5,77.5,14.322,9.52
1987,13,68.125,0.628,0.526
1987,13,68.75,0.636,0.524
1987,13,69.375,0.622,0.508
1987,13,70,0.628,0.512
1987,13,70.625,0.64,0.518
1987,13,71.25,0.644,0.534
1987,13,71.875,0.636,0.572
1987,13,72.5,0.63,0.638
1987,13,73.125,0.634,0.658
1987,13,73.75,0.722,0.672
1987,13,74.375,1.952,0.938
1987,13,75,8.468,3.278
1987,13,75.625,12.908,5.548
1987,13,76.25,13.956,7.2
1987,13,76.875,14.818,9.074
1987,13,77.5,14.422,9.224
1987,13.5,68.125,0.638,0.51
1987,13.5,68.75,0.646,0.504
1987,13.5,69.375,0.626,0.492
1987,13.5,70,0.618,0.488
1987,13.5,70.625,0.608,0.492
1987,13.5,71.25,0.616,0.52
1987,13.5,71.875,0.612,0.57
1987,13.5,72.5,0.608,0.616
1987,13.5,73.125,0.628,0.634
1987,13.5,73.75,0.768,0.624
1987,13.5,74.375,3.214,1.262
1987,13.5,75,9.744,3.866
1987,13.5,75.625,12.554,5.882
1987,13.5,76.25,14.282,7.98
1987,13.5,76.875,14.746,9.204
1987,13.5,77.5,14.372,9.324
1987,14,68.125,0.634,0.488
1987,14,68.75,0.642,0.492
1987,14,69.375,0.642,0.484
1987,14,70,0.628,0.474
1987,14,70.625,0.606,0.474
1987,14,71.25,0.604,0.52
1987,14,71.875,0.61,0.558
1987,14,72.5,0.598,0.592
1987,14,73.125,0.67,0.616
1987,14,73.75,0.928,0.626
1987,14,74.375,4.522,1.81
1987,14,75,11.76,4.96
1987,14,75.625,13.956,6.396
1987,14,76.25,14.488,7.996
1987,14,76.875,14.458,9.194
1987,14,77.5,14.252,9.586
1987,14.5,68.125,0.648,0.484
1987,14.5,68.75,0.642,0.476
1987,14.5,69.375,0.636,0.48
1987,14.5,70,0.634,0.478
1987,14.5,70.625,0.616,0.492
1987,14.5,71.25,0.602,0.528
1987,14.5,71.875,0.604,0.568
1987,14.5,72.5,0.614,0.602
1987,14.5,73.125,0.728,0.62
1987,14.5,73.75,1.454,0.736
1987,14.5,74.375,7.486,3.044
1987,14.5,75,14.008,6.004
1987,14.5,75.625,14.938,6.892
1987,14.5,76.25,14.518,8.192
1987,14.5,76.875,14.29,9.234
1987,14.5,77.5,14.298,9.788
1987,15,68.125,0.656,0.476
1987,15,68.75,0.642,0.476
1987,15,69.375,0.642,0.472
1987,15,70,0.636,0.466
1987,15,70.625,0.62,0.482
1987,15,71.25,0.614,0.526
1987,15,71.875,0.612,0.57
1987,15,72.5,0.638,0.606
1987,15,73.125,0.74,0.65
1987,15,73.75,2.902,1.244
1987,15,74.375,11.876,5.046
1987,15,75,14.376,6.804
1987,15,75.625,14.928,8.092
1987,15,76.25,13.946,8.374
1987,15,76.875,14.39,9.336
1987,15,77.5,14.402,9.742
1987,15.5,68.125,0.684,0.464
1987,15.5,68.75,0.676,0.478
1987,15.5,69.375,0.658,0.462
1987,15.5,70,0.65,0.448
1987,15.5,70.625,0.624,0.47
1987,15.5,71.25,0.604,0.508
1987,15.5,71.875,0.604,0.548
1987,15.5,72.5,0.686,0.614
1987,15.5,73.125,0.906,0.7
1987,15.5,73.75,6.404,2.374
1987,15.5,74.375,14.956,5.902
1987,15.5,75,15.624,7.508
1987,15.5,75.625,15.212,8.834
1987,15.5,76.25,14.722,9.242
1987,15.5,76.875,14.784,9.754
1987,15.5,77.5,14.494,9.658
1987,16,68.125,0.704,0.462
1987,16,68.75,0.702,0.466
1987,16,69.375,0.666,0.452
1987,16,70,0.638,0.434
1987,16,70.625,0.632,0.454
1987,16,71.25,0.616,0.486
1987,16,71.875,0.624,0.526
1987,16,72.5,0.73,0.602
1987,16,73.125,1.76,0.818
1987,16,73.75,12.096,4.296
1987,16,74.375,15.558,6.416
1987,16,75,15.744,8.542
1987,16,75.625,15.314,9.496
1987,16,76.25,14.984,9.648
1987,16,76.875,14.854,9.898
1987,16,77.5,14.756,9.856
1987,6,68.125,0.624,0.59
1987,6,68.75,0.628,0.614
1987,6,69.375,0.616,0.606
1987,6,70,0.608,0.604
1987,6,70.625,0.602,0.612
1987,6,71.25,0.6,0.612
1987,6,71.875,0.61,0.616
1987,6,72.5,0.594,0.646
1987,6,73.125,0.608,0.664
1987,6,73.75,0.608,0.656
1987,6,74.375,0.6,0.624
1987,6,75,0.596,0.616
1987,6,75.625,0.578,0.618
1987,6,76.25,0.57,0.62
1987,6,76.875,0.57,0.626
1987,6,77.5,0.618,0.636
1987,6.5,68.125,0.624,0.582
1987,6.5,68.75,0.646,0.606
1987,6.5,69.375,0.6,0.592
1987,6.5,70,0.598,0.58
1987,6.5,70.625,0.594,0.594
1987,6.5,71.25,0.588,0.606
1987,6.5,71.875,0.588,0.626
1987,6.5,72.5,0.572,0.656
1987,6.5,73.125,0.602,0.68
1987,6.5,73.75,0.604,0.686
1987,6.5,74.375,0.604,0.656
1987,6.5,75,0.592,0.638
1987,6.5,75.625,0.558,0.644
1987,6.5,76.25,0.576,0.644
1987,6.5,76.875,0.594,0.64
1987,6.5,77.5,0.668,0.648
1987,7,68.125,0.616,0.572
1987,7,68.75,0.64,0.598
1987,7,69.375,0.606,0.59
1987,7,70,0.602,0.576
1987,7,70.625,0.588,0.576
1987,7,71.25,0.572,0.602
1987,7,71.875,0.576,0.632
1987,7,72.5,0.58,0.656
1987,7,73.125,0.598,0.674
1987,7,73.75,0.602,0.684
1987,7,74.375,0.628,0.65
1987,7,75,0.6,0.636
1987,7,75.625,0.578,0.646
1987,7,76.25,0.628,0.666
1987,7,76.875,0.67,0.656
1987,7,77.5,0.738,0.638
1987,7.5,68.125,0.62,0.568
1987,7.5,68.75,0.64,0.588
1987,7.5,69.375,0.622,0.596
1987,7.5,70,0.618,0.592
1987,7.5,70.625,0.608,0.594
1987,7.5,71.25,0.594,0.638
1987,7.5,71.875,0.578,0.638
1987,7.5,72.5,0.596,0.65
1987,7.5,73.125,0.608,0.668
1987,7.5,73.75,0.62,0.682
1987,7.5,74.375,0.618,0.678
1987,7.5,75,0.612,0.662
1987,7.5,75.625,0.632,0.678
1987,7.5,76.25,0.734,0.67
1987,7.5,76.875,0.914,0.662
1987,7.5,77.5,1.004,0.672
1987,8,68.125,0.642,0.58
1987,8,68.75,0.638,0.58
1987,8,69.375,0.652,0.586
1987,8,70,0.654,0.606
1987,8,70.625,0.642,0.632
1987,8,71.25,0.62,0.658
1987,8,71.875,0.616,0.666
1987,8,72.5,0.61,0.674
1987,8,73.125,0.628,0.704
1987,8,73.75,0.596,0.722
1987,8,74.375,0.6,0.708
1987,8,75,0.63,0.704
1987,8,75.625,0.72,0.704
1987,8,76.25,0.978,0.696
1987,8,76.875,1.946,0.744
1987,8,77.5,3.998,2.178
1987,8.5,68.125,0.626,0.594
1987,8.5,68.75,0.632,0.612
1987,8.5,69.375,0.654,0.59
1987,8.5,70,0.648,0.598
1987,8.5,70.625,0.642,0.616
1987,8.5,71.25,0.644,0.62
1987,8.5,71.875,0.64,0.626
1987,8.5,72.5,0.642,0.662
1987,8.5,73.125,0.614,0.71
1987,8.5,73.75,0.596,0.712
1987,8.5,74.375,0.62,0.698
1987,8.5,75,0.648,0.698
1987,8.5,75.625,0.752,0.718
1987,8.5,76.25,1.21,0.704
1987,8.5,76.875,6.958,3.17
1987,8.5,77.5,10.722,6.174
1987,9,68.125,0.624,0.594
1987,9,68.75,0.64,0.61
1987,9,69.375,0.64,0.596
1987,9,70,0.624,0.6
1987,9,70.625,0.63,0.61
1987,9,71.25,0.646,0.606
1987,9,71.875,0.62,0.608
1987,9,72.5,0.614,0.632
1987,9,73.125,0.598,0.674
1987,9,73.75,0.594,0.678
1987,9,74.375,0.614,0.672
1987,9,75,0.67,0.7
1987,9,75.625,0.782,0.72
1987,9,76.25,2.566,1.17
1987,9,76.875,9.882,4.818
1987,9,77.5,11.878,7.228
1987,9.5,68.125,0.624,0.612
1987,9.5,68.75,0.636,0.638
1987,9.5,69.375,0.638,0.618
1987,9.5,70,0.622,0.602
1987,9.5,70.625,0.63,0.6
1987,9.5,71.25,0.632,0.606
1987,9.5,71.875,0.614,0.624
1987,9.5,72.5,0.61,0.624
1987,9.5,73.125,0.614,0.644
1987,9.5,73.75,0.62,0.644
1987,9.5,74.375,0.638,0.662
1987,9.5,75,0.708,0.696
1987,9.5,75.625,0.836,0.706
1987,9.5,76.25,3.668,1.902
1987,9.5,76.875,10.822,5.194
1987,9.5,77.5,11.942,7.772
1988,10,68.125,0.634,0.594
1988,10,68.75,0.618,0.614
1988,10,69.375,0.62,0.606
1988,10,70,0.622,0.596
1988,10,70.625,0.618,0.6
1988,10,71.25,0.624,0.628
1988,10,71.875,0.612,0.666
1988,10,72.5,0.642,0.688
1988,10,73.125,0.654,0.698
1988,10,73.75,0.648,0.672
1988,10,74.375,0.664,0.646
1988,10,75,0.79,0.662
1988,10,75.625,1.08,0.65
1988,10,76.25,7.122,2.85
1988,10,76.875,10.414,4.818
1988,10,77.5,11.416,7.586
1988,10.5,68.125,0.63,0.578
1988,10.5,68.75,0.632,0.584
1988,10.5,69.375,0.624,0.566
1988,10.5,70,0.62,0.568
1988,10.5,70.625,0.612,0.576
1988,10.5,71.25,0.62,0.606
1988,10.5,71.875,0.616,0.634
1988,10.5,72.5,0.626,0.64
1988,10.5,73.125,0.628,0.634
1988,10.5,73.75,0.616,0.628
1988,10.5,74.375,0.666,0.642
1988,10.5,75,0.884,0.668
1988,10.5,75.625,2.492,0.92
1988,10.5,76.25,10.088,4.012
1988,10.5,76.875,12.272,5.59
1988,10.5,77.5,12.598,8.224
1988,11,68.125,0.626,0.574
1988,11,68.75,0.626,0.588
1988,11,69.375,0.626,0.564
1988,11,70,0.614,0.562
1988,11,70.625,0.608,0.568
1988,11,71.25,0.626,0.59
1988,11,71.875,0.646,0.602
1988,11,72.5,0.644,0.594
1988,11,73.125,0.62,0.6
1988,11,73.75,0.592,0.6
1988,11,74.375,0.652,0.632
1988,11,75,0.888,0.66
1988,11,75.625,5.028,1.814
1988,11,76.25,11.508,4.756
1988,11,76.875,13.426,6.758
1988,11,77.5,13.952,9.17
1988,11.5,68.125,0.614,0.552
1988,11.5,68.75,0.61,0.568
1988,11.5,69.375,0.616,0.544
1988,11.5,70,0.614,0.55
1988,11.5,70.625,0.614,0.562
1988,11.5,71.25,0.634,0.558
1988,11.5,71.875,0.658,0.556
1988,11.5,72.5,0.66,0.572
1988,11.5,73.125,0.632,0.602
1988,11.5,73.75,0.598,0.61
1988,11.5,74.375,0.658,0.632
1988,11.5,75,1.41,0.732
1988,11.5,75.625,7.862,3.01
1988,11.5,76.25,12.646,5.398
1988,11.5,76.875,13.91,7.63
1988,11.5,77.5,14.186,9.718
1988,12,68.125,0.598,0.54
1988,12,68.75,0.614,0.55
1988,12,69.375,0.616,0.52
1988,12,70,0.624,0.526
1988,12,70.625,0.626,0.554
1988,12,71.25,0.638,0.542
1988,12,71.875,0.652,0.546
1988,12,72.5,0.652,0.572
1988,12,73.125,0.62,0.622
1988,12,73.75,0.602,0.626
1988,12,74.375,0.696,0.646
1988,12,75,3.954,1.452
1988,12,75.625,10.756,4.302
1988,12,76.25,13.642,6.182
1988,12,76.875,14.726,8.092
1988,12,77.5,14.078,9.176
1988,12.5,68.125,0.604,0.508
1988,12.5,68.75,0.616,0.508
1988,12.5,69.375,0.618,0.486
1988,12.5,70,0.624,0.504
1988,12.5,70.625,0.64,0.524
1988,12.5,71.25,0.642,0.52
1988,12.5,71.875,0.642,0.54
1988,12.5,72.5,0.626,0.57
1988,12.5,73.125,0.588,0.63
1988,12.5,73.75,0.61,0.642
1988,12.5,74.375,1.042,0.678
1988,12.5,75,7.194,2.532
1988,12.5,75.625,12.786,5.236
1988,12.5,76.25,13.866,6.662
1988,12.5,76.875,15.124,8.47
1988,12.5,77.5,14.704,8.684
1988,13,68.125,0.612,0.48
1988,13,68.75,0.612,0.466
1988,13,69.375,0.614,0.452
1988,13,70,0.616,0.462
1988,13,70.625,0.63,0.48
1988,13,71.25,0.63,0.494
1988,13,71.875,0.616,0.512
1988,13,72.5,0.604,0.55
1988,13,73.125,0.562,0.596
1988,13,73.75,0.656,0.626
1988,13,74.375,2.286,0.908
1988,13,75,9.182,3.332
1988,13,75.625,13.018,5.542
1988,13,76.25,14.248,6.948
1988,13,76.875,15.28,8.47
1988,13,77.5,14.752,8.354
1988,13.5,68.125,0.618,0.476
1988,13.5,68.75,0.62,0.46
1988,13.5,69.375,0.608,0.45
1988,13.5,70,0.61,0.466
1988,13.5,70.625,0.614,0.476
1988,13.5,71.25,0.608,0.486
1988,13.5,71.875,0.578,0.496
1988,13.5,72.5,0.556,0.534
1988,13.5,73.125,0.562,0.568
1988,13.5,73.75,0.776,0.602
1988,13.5,74.375,3.62,1.234
1988,13.5,75,10.152,3.806
1988,13.5,75.625,12.448,5.664
1988,13.5,76.25,14.602,7.57
1988,13.5,76.875,15.178,8.51
1988,13.5,77.5,14.66,8.328
1988,14,68.125,0.628,0.456
1988,14,68.75,0.624,0.454
1988,14,69.375,0.612,0.456
1988,14,70,0.622,0.472
1988,14,70.625,0.614,0.492
1988,14,71.25,0.59,0.498
1988,14,71.875,0.552,0.508
1988,14,72.5,0.53,0.526
1988,14,73.125,0.612,0.57
1988,14,73.75,0.994,0.62
1988,14,74.375,4.79,1.756
1988,14,75,11.982,4.83
1988,14,75.625,14.186,6.226
1988,14,76.25,15.29,7.804
1988,14,76.875,15.098,8.684
1988,14,77.5,14.626,8.604
1988,14.5,68.125,0.64,0.456
1988,14.5,68.75,0.644,0.468
1988,14.5,69.375,0.642,0.478
1988,14.5,70,0.64,0.468
1988,14.5,70.625,0.618,0.48
1988,14.5,71.25,0.568,0.496
1988,14.5,71.875,0.522,0.522
1988,14.5,72.5,0.54,0.54
1988,14.5,73.125,0.724,0.566
1988,14.5,73.75,1.656,0.738
1988,14.5,74.375,8.124,3.022
1988,14.5,75,14.678,5.888
1988,14.5,75.625,16.028,6.794
1988,14.5,76.25,15.802,8.086
1988,14.5,76.875,15.298,8.86
1988,14.5,77.5,14.992,8.948
1988,15,68.125,0.652,0.464
1988,15,68.75,0.656,0.492
1988,15,69.375,0.656,0.492
1988,15,70,0.64,0.48
1988,15,70.625,0.608,0.484
1988,15,71.25,0.554,0.508
1988,15,71.875,0.512,0.522
1988,15,72.5,0.58,0.55
1988,15,73.125,0.834,0.598
1988,15,73.75,3.362,1.242
1988,15,74.375,12.758,4.922
1988,15,75,15.71,6.632
1988,15,75.625,16.53,8.036
1988,15,76.25,15.362,8.18
1988,15,76.875,15.762,8.858
1988,15,77.5,15.608,9.02
1988,15.5,68.125,0.664,0.466
1988,15.5,68.75,0.666,0.484
1988,15.5,69.375,0.656,0.486
1988,15.5,70,0.636,0.48
1988,15.5,70.625,0.588,0.484
1988,15.5,71.25,0.544,0.504
1988,15.5,71.875,0.534,0.512
1988,15.5,72.5,0.674,0.57
1988,15.5,73.125,1.12,0.686
1988,15.5,73.75,7.41,2.374
1988,15.5,74.375,16.232,5.692
1988,15.5,75,17.062,7.262
1988,15.5,75.625,16.89,8.714
1988,15.5,76.25,16.454,9.052
1988,15.5,76.875,16.534,9.31
1988,15.5,77.5,16.076,9.06
1988,16,68.125,0.682,0.456
1988,16,68.75,0.684,0.454
1988,16,69.375,0.654,0.46
1988,16,70,0.632,0.464
1988,16,70.625,0.584,0.474
1988,16,71.25,0.54,0.494
1988,16,71.875,0.574,0.52
1988,16,72.5,0.79,0.612
1988,16,73.125,2.25,0.858
1988,16,73.75,13.616,4.278
1988,16,74.375,17.062,6.066
1988,16,75,17.252,7.906
1988,16,75.625,17.064,9.136
1988,16,76.25,16.79,9.354
1988,16,76.875,16.668,9.458
1988,16,77.5,16.368,9.242
1988,6,68.125,0.634,0.678
1988,6,68.75,0.618,0.704
1988,6,69.375,0.618,0.688
1988,6,70,0.634,0.678
1988,6,70.625,0.632,0.684
1988,6,71.25,0.634,0.694
1988,6,71.875,0.636,0.732
1988,6,72.5,0.63,0.77
1988,6,73.125,0.634,0.766
1988,6,73.75,0.612,0.736
1988,6,74.375,0.634,0.738
1988,6,75,0.616,0.722
1988,6,75.625,0.594,0.684
1988,6,76.25,0.59,0.672
1988,6,76.875,0.62,0.664
1988,6,77.5,0.634,0.67
1988,6.5,68.125,0.624,0.652
1988,6.5,68.75,0.624,0.69
1988,6.5,69.375,0.63,0.666
1988,6.5,70,0.608,0.658
1988,6.5,70.625,0.606,0.698
1988,6.5,71.25,0.614,0.702
1988,6.5,71.875,0.618,0.726
1988,6.5,72.5,0.638,0.768
1988,6.5,73.125,0.636,0.758
1988,6.5,73.75,0.622,0.714
1988,6.5,74.375,0.636,0.71
1988,6.5,75,0.616,0.698
1988,6.5,75.625,0.632,0.682
1988,6.5,76.25,0.642,0.682
1988,6.5,76.875,0.66,0.676
1988,6.5,77.5,0.654,0.666
1988,7,68.125,0.626,0.642
1988,7,68.75,0.652,0.694
1988,7,69.375,0.624,0.68
1988,7,70,0.6,0.686
1988,7,70.625,0.59,0.704
1988,7,71.25,0.606,0.708
1988,7,71.875,0.616,0.73
1988,7,72.5,0.64,0.778
1988,7,73.125,0.67,0.774
1988,7,73.75,0.642,0.724
1988,7,74.375,0.624,0.71
1988,7,75,0.626,0.7
1988,7,75.625,0.678,0.68
1988,7,76.25,0.72,0.682
1988,7,76.875,0.76,0.692
1988,7,77.5,0.708,0.656
1988,7.5,68.125,0.634,0.67
1988,7.5,68.75,0.662,0.704
1988,7.5,69.375,0.628,0.684
1988,7.5,70,0.616,0.694
1988,7.5,70.625,0.61,0.698
1988,7.5,71.25,0.632,0.722
1988,7.5,71.875,0.626,0.75
1988,7.5,72.5,0.666,0.778
1988,7.5,73.125,0.696,0.77
1988,7.5,73.75,0.664,0.73
1988,7.5,74.375,0.65,0.724
1988,7.5,75,0.658,0.716
1988,7.5,75.625,0.736,0.69
1988,7.5,76.25,0.878,0.696
1988,7.5,76.875,1.022,0.678
1988,7.5,77.5,0.956,0.652
1988,8,68.125,0.636,0.678
1988,8,68.75,0.646,0.68
1988,8,69.375,0.622,0.66
1988,8,70,0.62,0.674
1988,8,70.625,0.654,0.702
1988,8,71.25,0.65,0.732
1988,8,71.875,0.648,0.754
1988,8,72.5,0.674,0.768
1988,8,73.125,0.68,0.76
1988,8,73.75,0.672,0.734
1988,8,74.375,0.662,0.748
1988,8,75,0.67,0.736
1988,8,75.625,0.786,0.716
1988,8,76.25,1.114,0.71
1988,8,76.875,1.9,0.708
1988,8,77.5,3.688,1.912
1988,8.5,68.125,0.618,0.65
1988,8.5,68.75,0.604,0.66
1988,8.5,69.375,0.604,0.652
1988,8.5,70,0.602,0.678
1988,8.5,70.625,0.636,0.698
1988,8.5,71.25,0.656,0.722
1988,8.5,71.875,0.668,0.754
1988,8.5,72.5,0.672,0.772
1988,8.5,73.125,0.664,0.758
1988,8.5,73.75,0.67,0.722
1988,8.5,74.375,0.672,0.726
